0.196469	 0.212955
-0.017391	 0.141426
-0.290540	 0.332311
-0.239225	 0.551461
-0.019756	 0.542580
-0.096650	 0.822608
0.384114	 0.733532
0.568944	 0.813227
0.549876	 0.453178
0.441994	 0.354195
0.285172	 0.481512
0.514221	 0.305663
0.452794	 0.050422
0.012471	 0.245177
-0.089484	 0.339080
0.148511	 0.470872
-0.168997	 0.411129
-0.493545	 -0.005144
-0.461994	 0.207186
-0.430166	 0.135049
-0.295766	 -0.067170
0.053666	 -0.075086
0.278122	 0.165211
0.389145	 0.022940
0.611588	 -0.059850
0.434547	 0.094871
0.296336	 -0.031328
0.024599	 -0.296815
-0.181687	 0.191181
-0.050711	 0.457177
-0.458606	 0.734181
-0.524904	 0.262163
-0.594042	 -0.063931
-0.600357	 -0.409848
-0.674526	 -0.832762
-0.862265	 -0.442896
-0.935914	 -0.192517
-0.542525	 0.000886
-0.098365	 0.012649
-0.096528	 -0.023083
0.027425	 0.045348
-0.356957	 -0.152103
-0.539671	 -0.154794
-0.624845	 0.028469
-0.258536	 0.445168
-0.508080	 0.054097
-0.525046	 0.049589
-0.039486	 -0.217576
-0.020001	 -0.280715
0.092893	 -0.029172
-0.286478	 -0.048280
0.039863	 0.249449
0.142923	 0.032152
0.187991	 -0.034430
0.030755	 -0.524673
-0.165124	 -0.683877
-0.248102	 -0.494605
-0.066801	 -0.125236
0.308655	 -0.357432
0.319078	 -0.400684
0.488392	 -0.632402
0.574328	 -0.295350
0.699232	 -0.524835
0.873921	 -0.494773
1.216263	 -0.819400
0.799458	 -1.004434
1.063141	 -0.613325
0.806807	 -0.932989
0.501030	 -0.938672
0.573487	 -1.226374
0.169200	 -1.205497
0.554527	 -1.545397
0.681775	 -1.126341
0.905192	 -0.632051
0.421321	 -0.655003
0.515753	 -0.845120
0.572538	 -0.837915
0.231498	 -1.057122
-0.115432	 -0.793285
0.080098	 -1.184743
-0.101136	 -1.173088
0.090835	 -0.763319
0.145218	 -1.044943
0.034168	 -1.181839
0.459301	 -0.826866
0.800971	 -0.615474
0.658368	 -0.722530
0.201960	 -0.991228
0.006728	 -1.111054
-0.095086	 -1.061892
0.109872	 -1.005173
0.605231	 -1.501038
0.461146	 -1.363015
0.723694	 -1.805367
0.816871	 -2.262340
1.008572	 -1.887289
0.659700	 -2.094702
0.558576	 -1.831934
0.299432	 -1.964069
0.142888	 -1.590567
0.156016	 -2.061143
0.322641	 -2.009099
-0.071451	 -2.268852
-0.440556	 -1.884047
-0.618575	 -1.923808
-0.457011	 -2.230638
-0.110505	 -2.436945
-0.057247	 -2.119018
0.297205	 -2.059530
0.182043	 -1.881605
-0.001169	 -1.572478
-0.146904	 -1.203906
-0.475823	 -1.285914
-0.146710	 -1.726976
-0.308039	 -1.748517
-0.255669	 -1.727357
-0.177118	 -1.646725
